#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2016-09-09 23:32:40 EDT      (sdww01)
#
# ---------------------WARNING---------------------
# The data you have obtained from this automated
# U.S. Geological Survey database have not received
# Director's approval and as such are provisional
# and subject to revision.  The data are released
# on the condition that neither the USGS nor the
# United States Government may be held liable for
# any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# http://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# http://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	01059000	Androscoggin River near Auburn, Maine	65719	00060	2016-09-09 23:15:00	EDT	2290		2016-09-09 23:24:23
USGS	01059000	Androscoggin River near Auburn, Maine	65720	00065	2016-09-09 23:15:00	EDT	2.60		2016-09-09 23:24:23
USGS	01063310	Stony Brook at East Sebago, Maine	65728	00060	2016-09-09 22:45:00	EDT	0.01		2016-09-09 23:05:06
USGS	01063310	Stony Brook at East Sebago, Maine	65729	00065	2016-09-09 22:45:00	EDT	3.449		2016-09-09 23:05:06
USGS	01063995	Sebago Lake near North Windham, Maine	65732	62614	2016-09-09 22:15:00	EDT	263.47		2016-09-09 22:54:24
USGS	01064118	Presumpscot River at Westbrook, Maine	65735	00065	2016-09-09 22:15:00	EDT	2.10		2016-09-09 22:56:33
USGS	010642505	SACO RIVER AT RIVER STREET, AT BARTLETT, NH	65739	00065	2016-09-09 22:45:00	EDT	2.48		2016-09-09 23:05:06
USGS	010642505	SACO RIVER AT RIVER STREET, AT BARTLETT, NH	65740	00060	2016-09-09 22:45:00	EDT	30		2016-09-09 23:05:06
USGS	010642505	SACO RIVER AT RIVER STREET, AT BARTLETT, NH	65742	00011	2016-09-09 22:45:00	EDT	67.9		2016-09-09 23:05:06
USGS	01064500	Saco River near Conway, NH	65746	00065	2016-09-09 22:45:00	EDT	2.07		2016-09-09 23:05:06
USGS	01064500	Saco River near Conway, NH	65747	00060	2016-09-09 22:45:00	EDT	121		2016-09-09 23:05:06
USGS	01064500	Saco River near Conway, NH	65750	00020	2016-09-09 22:45:00	EDT	19.3		2016-09-09 23:05:06
USGS	01064500	Saco River near Conway, NH	65751	00021	2016-09-09 22:45:00	EDT	66.7		2016-09-09 23:05:06
USGS	01064801	BEARCAMP RIVER AT SOUTH TAMWORTH, NH	65752	00060	2016-09-09 23:00:00	EDT	7.7		2016-09-09 23:06:36
USGS	01064801	BEARCAMP RIVER AT SOUTH TAMWORTH, NH	65753	00065	2016-09-09 23:00:00	EDT	3.18		2016-09-09 23:06:36
USGS	01064801	BEARCAMP RIVER AT SOUTH TAMWORTH, NH	65754	00045	2016-09-09 23:00:00	EDT	0.00		2016-09-09 23:06:36
USGS	01066000	Saco River at Cornish, Maine	65756	00060	2016-09-09 22:45:00	EDT	307		2016-09-09 23:05:06
USGS	01066000	Saco River at Cornish, Maine	65757	00065	2016-09-09 22:45:00	EDT	1.25		2016-09-09 23:05:06
USGS	01066000	Saco River at Cornish, Maine	65760	00021	2016-09-09 22:45:00	EDT	63.9		2016-09-09 23:05:06
USGS	01066000	Saco River at Cornish, Maine	65761	00020	2016-09-09 22:45:00	EDT	17.7		2016-09-09 23:05:06
USGS	01067950	Kennebunk River near Kennebunk, Maine	65762	00065	2016-09-09 22:45:00	EDT	2.25		2016-09-09 23:06:36
USGS	01067950	Kennebunk River near Kennebunk, Maine	65763	00060	2016-09-09 22:45:00	EDT	2.1		2016-09-09 23:06:36
USGS	01068910	Mousam River at Route 4 near Sanford, Maine	65766	00065	2016-09-09 22:45:00	EDT	0.73		2016-09-09 23:06:36
USGS	01068910	Mousam River at Route 4 near Sanford, Maine	65767	00060	2016-09-09 22:45:00	EDT	9.6		2016-09-09 23:06:36
USGS	01069500	Mousam River near West Kennebunk, Maine	65770	00060	2016-09-09 22:45:00	EDT	16		2016-09-09 23:05:06
USGS	01069500	Mousam River near West Kennebunk, Maine	65771	00065	2016-09-09 22:45:00	EDT	0.54		2016-09-09 23:05:06
USGS	01069700	Branch Brook near Kennebunk, Maine	65774	00060	2016-09-09 22:45:00	EDT	5.2		2016-09-09 23:05:06
USGS	01069700	Branch Brook near Kennebunk, Maine	65775	00065	2016-09-09 22:45:00	EDT	1.58		2016-09-09 23:05:06
USGS	01072800	COCHECO RIVER NEAR ROCHESTER, NH.	65778	00065	2016-09-09 23:00:00	EDT	2.31		2016-09-09 23:12:33
USGS	01072800	COCHECO RIVER NEAR ROCHESTER, NH.	65779	00060	2016-09-09 23:00:00	EDT	3.3		2016-09-09 23:12:33
USGS	01072870	ISINGLASS R AT ROCHESTER NECK RD, NR DOVER, NH	65782	00065	2016-09-09 23:15:00	EDT	2.63		2016-09-09 23:24:23
USGS	01072870	ISINGLASS R AT ROCHESTER NECK RD, NR DOVER, NH	65783	00060	2016-09-09 23:15:00	EDT	1.6		2016-09-09 23:24:23
USGS	01072870	ISINGLASS R AT ROCHESTER NECK RD, NR DOVER, NH	65785	00011	2016-09-09 23:15:00	EDT	68.8		2016-09-09 23:24:23
USGS	01072870	ISINGLASS R AT ROCHESTER NECK RD, NR DOVER, NH	65786	00021	2016-09-09 23:15:00	EDT	63.4		2016-09-09 23:24:23
USGS	01073000	OYSTER RIVER NEAR DURHAM, NH	65787	00060	2016-09-09 22:30:00	EDT	0.19		2016-09-09 22:56:33
USGS	01073000	OYSTER RIVER NEAR DURHAM, NH	65788	00065	2016-09-09 22:30:00	EDT	0.51		2016-09-09 22:56:33
USGS	01073319	LAMPREY RIVER AT LANGFORD ROAD, AT RAYMOND, NH	65790	00065	2016-09-09 22:45:00	EDT	1.37		2016-09-09 23:05:06
USGS	01073319	LAMPREY RIVER AT LANGFORD ROAD, AT RAYMOND, NH	65791	00060	2016-09-09 22:45:00	EDT	0.40		2016-09-09 23:05:06
USGS	01073319	LAMPREY RIVER AT LANGFORD ROAD, AT RAYMOND, NH	65792	00021	2016-09-09 22:45:00	EDT	67.3		2016-09-09 23:05:06
USGS	01073319	LAMPREY RIVER AT LANGFORD ROAD, AT RAYMOND, NH	65793	00011	2016-09-09 22:45:00	EDT	74.2		2016-09-09 23:05:06
USGS	01073389	Pawtuckaway Lake near Nottingham, NH	65795	00065	2016-09-09 22:15:00	EDT	0.29		2016-09-09 22:56:33
USGS	01073389	Pawtuckaway Lake near Nottingham, NH	65796	00010	2016-09-09 22:15:00	EDT	23.6		2016-09-09 22:56:33
USGS	01073389	Pawtuckaway Lake near Nottingham, NH	65797	00095	2016-09-09 22:15:00	EDT	54		2016-09-09 22:56:33
USGS	01073389	Pawtuckaway Lake near Nottingham, NH	65798	00400	2016-09-09 22:15:00	EDT	6.6		2016-09-09 22:56:33
USGS	01073389	Pawtuckaway Lake near Nottingham, NH	65800	00300	2016-09-09 22:15:00	EDT	6.5		2016-09-09 22:56:33
USGS	01073500	LAMPREY RIVER NEAR NEWMARKET, NH	65812	00060	2016-09-09 22:15:00	EDT	3.5		2016-09-09 22:54:24
USGS	01073500	LAMPREY RIVER NEAR NEWMARKET, NH	65813	00065	2016-09-09 22:15:00	EDT	0.48		2016-09-09 22:54:24
USGS	010735562	EXETER RIVER AT ODELL ROAD, NEAR SANDOWN, NH	65815	00065	2016-09-09 22:30:00	EDT	0.16		2016-09-09 22:56:33
USGS	010735562	EXETER RIVER AT ODELL ROAD, NEAR SANDOWN, NH	65816	00060	2016-09-09 22:30:00	EDT	0.00		2016-09-09 22:56:33
USGS	010735562	EXETER RIVER AT ODELL ROAD, NEAR SANDOWN, NH	65818	00011	2016-09-09 22:30:00	EDT	72.6		2016-09-09 22:56:33
USGS	01073587	EXETER RIVER AT HAIGH ROAD, NEAR BRENTWOOD, NH	65820	00065	2016-09-09 22:15:00	EDT	3.69		2016-09-09 22:56:33
USGS	01073587	EXETER RIVER AT HAIGH ROAD, NEAR BRENTWOOD, NH	65821	00060	2016-09-09 22:15:00	EDT	0.82		2016-09-09 22:56:33
USGS	01073587	EXETER RIVER AT HAIGH ROAD, NEAR BRENTWOOD, NH	65822	00045	2016-09-09 22:15:00	EDT	0.00		2016-09-09 22:56:33
USGS	01073587	EXETER RIVER AT HAIGH ROAD, NEAR BRENTWOOD, NH	65823	00021	2016-09-09 22:15:00	EDT	68.0		2016-09-09 22:56:33
USGS	01073785	WINNICUT RIVER AT GREENLAND, NR PORTSMOUTH, NH	65825	00060	2016-09-09 22:30:00	EDT	0.13		2016-09-09 22:58:35
USGS	01073785	WINNICUT RIVER AT GREENLAND, NR PORTSMOUTH, NH	65827	00065	2016-09-09 22:30:00	EDT	3.66		2016-09-09 22:58:35
USGS	01073785	WINNICUT RIVER AT GREENLAND, NR PORTSMOUTH, NH	65829	00021	2016-09-09 22:30:00	EDT	68.3		2016-09-09 22:58:35
USGS	01074520	EAST BRANCH PEMIGEWASSET RIVER AT LINCOLN, NH	65830	00060	2016-09-09 23:15:00	EDT	49		2016-09-09 23:24:23
USGS	01074520	EAST BRANCH PEMIGEWASSET RIVER AT LINCOLN, NH	65831	00065	2016-09-09 23:15:00	EDT	3.75		2016-09-09 23:24:23
USGS	01075000	PEMIGEWASSET RIVER AT WOODSTOCK, NH	65833	00060	2016-09-09 22:30:00	EDT	76		2016-09-09 22:58:35
USGS	01075000	PEMIGEWASSET RIVER AT WOODSTOCK, NH	65834	00065	2016-09-09 22:30:00	EDT	2.19		2016-09-09 22:58:35
USGS	01075000	PEMIGEWASSET RIVER AT WOODSTOCK, NH	65836	00045	2016-09-09 22:30:00	EDT	0.00		2016-09-09 22:58:35
USGS	01076000	BAKER RIVER NEAR RUMNEY, NH	65837	00060	2016-09-09 22:30:00	EDT	17		2016-09-09 22:58:35
USGS	01076000	BAKER RIVER NEAR RUMNEY, NH	65838	00065	2016-09-09 22:30:00	EDT	0.19		2016-09-09 22:58:35
USGS	01076500	PEMIGEWASSET RIVER AT PLYMOUTH, NH	65841	00060	2016-09-09 22:30:00	EDT	165		2016-09-09 22:58:35
USGS	01076500	PEMIGEWASSET RIVER AT PLYMOUTH, NH	65842	00065	2016-09-09 22:30:00	EDT	0.59		2016-09-09 22:58:35
USGS	01077400	COCKERMOUTH RIVER BELOW HARDY BROOK, AT GROTON, NH	65847	00065	2016-09-09 23:00:00	EDT	1.56		2016-09-09 23:06:36
USGS	01077400	COCKERMOUTH RIVER BELOW HARDY BROOK, AT GROTON, NH	65848	00060	2016-09-09 23:00:00	EDT	1.2		2016-09-09 23:06:36
USGS	01078000	SMITH RIVER NEAR BRISTOL, NH	65852	00060	2016-09-09 22:30:00	EDT	5.1		2016-09-09 22:58:35
USGS	01078000	SMITH RIVER NEAR BRISTOL, NH	65853	00065	2016-09-09 22:30:00	EDT	1.04		2016-09-09 22:58:35
USGS	01080000	LAKE WINNIPESAUKEE AT WEIRS BEACH, NH	65855	00065	2016-09-09 22:30:00	EDT	2.94		2016-09-09 23:05:06
USGS	01080000	LAKE WINNIPESAUKEE AT WEIRS BEACH, NH	65857	00010	2016-09-09 22:00:00	EDT	23.7		2016-09-09 23:05:06
USGS	01080000	LAKE WINNIPESAUKEE AT WEIRS BEACH, NH	65858	00095	2016-09-09 22:00:00	EDT	78		2016-09-09 23:05:06
USGS	01080000	LAKE WINNIPESAUKEE AT WEIRS BEACH, NH	65859	00400	2016-09-09 22:00:00	EDT	7.2		2016-09-09 23:05:06
USGS	01080000	LAKE WINNIPESAUKEE AT WEIRS BEACH, NH	65860	00300	2016-09-09 22:00:00	EDT	8.3		2016-09-09 23:05:06
USGS	01081000	WINNIPESAUKEE RIVER AT TILTON, NH	65861	00060	2016-09-09 22:30:00	EDT	251		2016-09-09 22:58:35
USGS	01081000	WINNIPESAUKEE RIVER AT TILTON, NH	65862	00065	2016-09-09 22:30:00	EDT	2.46		2016-09-09 22:58:35
USGS	01081500	MERRIMACK RIVER AT FRANKLIN JUNCTION, NH	65865	00060	2016-09-09 22:30:00	EDT	516		2016-09-09 22:58:35
USGS	01081500	MERRIMACK RIVER AT FRANKLIN JUNCTION, NH	65866	00065	2016-09-09 22:30:00	EDT	3.62		2016-09-09 22:58:35
USGS	01082000	CONTOOCOOK RIVER AT PETERBOROUGH, NH	65868	00060	2016-09-09 22:30:00	EDT	5.2		2016-09-09 22:58:35
USGS	01082000	CONTOOCOOK RIVER AT PETERBOROUGH, NH	65871	00065	2016-09-09 22:30:00	EDT	0.86		2016-09-09 22:58:35
USGS	01083000	NUBANUSIT BK BLW MACDOWELL DAM NR PETERBOROUGH NH	65874	00065	2016-09-09 22:30:00	EDT	1.71		2016-09-09 22:58:35
USGS	01083000	NUBANUSIT BK BLW MACDOWELL DAM NR PETERBOROUGH NH	65875	00060	2016-09-02 08:30:00	EDT	2.1		2016-09-07 20:34:02
USGS	01085000	CONTOOCOOK RIVER NEAR HENNIKER, NH	65880	00065	2016-09-09 22:30:00	EDT	4.11		2016-09-09 22:58:35
USGS	01085000	CONTOOCOOK RIVER NEAR HENNIKER, NH	65881	00060	2016-09-09 22:30:00	EDT	38		2016-09-09 22:58:35
USGS	01085500	CONTOOCOOK R BL HOPKINTON DAM AT W HOPKINTON, NH	65883	00060	2016-09-09 23:00:00	EDT	38		2016-09-09 23:21:12
USGS	01085500	CONTOOCOOK R BL HOPKINTON DAM AT W HOPKINTON, NH	65884	00065	2016-09-09 23:00:00	EDT	1.17		2016-09-09 23:21:12
USGS	01086000	WARNER RIVER AT DAVISVILLE, NH	65888	00060	2016-09-09 22:30:00	EDT	5.1		2016-09-09 22:58:35
USGS	01086000	WARNER RIVER AT DAVISVILLE, NH	65889	00065	2016-09-09 22:30:00	EDT	2.86		2016-09-09 22:58:35
USGS	01087000	BLACKWATER RIVER NEAR WEBSTER, NH	65891	00065	2016-09-09 22:30:00	EDT	1.62		2016-09-09 22:58:35
USGS	01087000	BLACKWATER RIVER NEAR WEBSTER, NH	65892	00060	2016-09-09 22:30:00	EDT	8.7		2016-09-09 22:58:35
USGS	01087850	CONTOOCOOK RIVER AT RIVER HILL, NEAR PENACOOK, NH	65894	00065	2016-09-09 23:15:00	EDT	10.38		2016-09-09 23:24:23
USGS	01088400	MERRIMACK RIVER AT CONCORD, NH	65896	00065	2016-09-09 22:30:00	EDT	3.71		2016-09-09 22:58:46
USGS	01089100	SOUCOOK RIVER, AT PEMBROKE ROAD, NEAR CONCORD, NH	65898	00060	2016-09-09 22:30:00	EDT	4.7		2016-09-09 23:03:55
USGS	01089100	SOUCOOK RIVER, AT PEMBROKE ROAD, NEAR CONCORD, NH	65899	00065	2016-09-09 22:30:00	EDT	3.17		2016-09-09 23:03:55
USGS	01089100	SOUCOOK RIVER, AT PEMBROKE ROAD, NEAR CONCORD, NH	65900	00045	2016-09-09 22:30:00	EDT	0.00		2016-09-09 23:03:55
USGS	01089500	SUNCOOK RIVER AT NORTH CHICHESTER, NH	65906	00060	2016-09-09 23:15:00	EDT	1.3		2016-09-09 23:21:12
USGS	01089500	SUNCOOK RIVER AT NORTH CHICHESTER, NH	65907	00065	2016-09-09 23:15:00	EDT	2.19		2016-09-09 23:21:12
USGS	01089925	SUNCOOK RIVER AT NH 28, NEAR SUNCOOK, NH	65911	00060	2016-09-09 22:30:00	EDT	7.1		2016-09-09 23:03:56
USGS	01089925	SUNCOOK RIVER AT NH 28, NEAR SUNCOOK, NH	65912	00065	2016-09-09 22:30:00	EDT	284.44		2016-09-09 23:03:56
USGS	01090800	PISCATAQUOG RIVER BL EVERETT DAM, NR E WEARE, NH	65915	00065	2016-09-09 22:30:00	EDT	4.32		2016-09-09 23:03:55
USGS	01090800	PISCATAQUOG RIVER BL EVERETT DAM, NR E WEARE, NH	65916	00060	2016-09-09 22:30:00	EDT	0.82		2016-09-09 23:03:55
USGS	01091000	SOUTH BRANCH PISCATAQUOG RIVER NEAR GOFFSTOWN, NH	65918	00060	2016-09-09 22:45:00	EDT	7.5		2016-09-09 23:05:06
USGS	01091000	SOUTH BRANCH PISCATAQUOG RIVER NEAR GOFFSTOWN, NH	65919	00065	2016-09-09 22:45:00	EDT	2.86		2016-09-09 23:05:06
USGS	01091000	SOUTH BRANCH PISCATAQUOG RIVER NEAR GOFFSTOWN, NH	65920	00021	2016-09-09 22:45:00	EDT	66.1		2016-09-09 23:05:06
USGS	01091000	SOUTH BRANCH PISCATAQUOG RIVER NEAR GOFFSTOWN, NH	65921	00011	2016-09-09 22:45:00	EDT	75.8		2016-09-09 23:05:06
USGS	01091500	PISCATAQUOG RIVER NEAR GOFFSTOWN, NH	65923	00065	2016-09-09 22:30:00	EDT	2.87		2016-09-09 23:03:55
USGS	01091500	PISCATAQUOG RIVER NEAR GOFFSTOWN, NH	65924	00060	2016-09-09 22:30:00	EDT	7.9		2016-09-09 23:03:55
USGS	01092000	MERRIMACK R NR GOFFS FALLS, BELOW MANCHESTER, NH	65926	00060	2016-09-09 22:30:00	EDT	503		2016-09-09 23:03:56
USGS	01092000	MERRIMACK R NR GOFFS FALLS, BELOW MANCHESTER, NH	65927	00065	2016-09-09 22:30:00	EDT	2.13		2016-09-09 23:03:56
USGS	01093852	SOUHEGAN RIVER (SITE WLR-1) NEAR MILFORD, NH	65929	00065	2016-09-09 22:45:00	EDT	2.70		2016-09-09 23:05:06
USGS	01093852	SOUHEGAN RIVER (SITE WLR-1) NEAR MILFORD, NH	65930	00060	2016-09-09 22:45:00	EDT	4.4		2016-09-09 23:05:06
USGS	01093852	SOUHEGAN RIVER (SITE WLR-1) NEAR MILFORD, NH	65932	00021	2016-09-09 22:45:00	EDT	69.1		2016-09-09 23:05:06
USGS	01093852	SOUHEGAN RIVER (SITE WLR-1) NEAR MILFORD, NH	65933	00011	2016-09-09 22:45:00	EDT	73.5		2016-09-09 23:05:06
USGS	01094000	SOUHEGAN RIVER AT MERRIMACK, NH	65934	00060	2016-09-09 23:15:00	EDT	10		2016-09-09 23:21:12
USGS	01094000	SOUHEGAN RIVER AT MERRIMACK, NH	65935	00065	2016-09-09 23:15:00	EDT	2.18		2016-09-09 23:21:12
USGS	01094400	NORTH NASHUA RIVER AT FITCHBURG, MA	65937	00060	2016-09-09 22:30:00	EDT	13		2016-09-09 23:03:56
USGS	01094400	NORTH NASHUA RIVER AT FITCHBURG, MA	65938	00065	2016-09-09 22:30:00	EDT	2.08		2016-09-09 23:03:56
USGS	01094500	NORTH NASHUA RIVER NEAR LEOMINSTER, MA	65941	00060	2016-09-09 22:15:00	EDT	30		2016-09-09 22:54:24
USGS	01094500	NORTH NASHUA RIVER NEAR LEOMINSTER, MA	65942	00065	2016-09-09 22:15:00	EDT	1.54		2016-09-09 22:54:24
USGS	01095220	STILLWATER RIVER NEAR STERLING, MA	65945	00065	2016-09-09 23:00:00	EDT	4.00		2016-09-09 23:21:12
USGS	01095220	STILLWATER RIVER NEAR STERLING, MA	65946	00060	2016-09-09 23:00:00	EDT	0.86		2016-09-09 23:21:12
USGS	01095220	STILLWATER RIVER NEAR STERLING, MA	65947	00010	2016-09-09 23:00:00	EDT	21.6		2016-09-09 23:21:12
USGS	01095220	STILLWATER RIVER NEAR STERLING, MA	65948	00095	2016-09-09 23:00:00	EDT	265		2016-09-09 23:21:12
USGS	01095220	STILLWATER RIVER NEAR STERLING, MA	65949	00045	2016-09-09 23:00:00	EDT	0.00		2016-09-09 23:21:12
USGS	01095220	STILLWATER RIVER NEAR STERLING, MA	65950	00020	2016-09-09 23:00:00	EDT	19.0		2016-09-09 23:21:12
USGS	01095375	QUINAPOXET RIVER AT CANADA MILLS NEAR HOLDEN, MA	65953	00065	2016-09-09 23:00:00	EDT	6.51		2016-09-09 23:21:12
USGS	01095375	QUINAPOXET RIVER AT CANADA MILLS NEAR HOLDEN, MA	65954	00060	2016-09-09 23:00:00	EDT	7.9		2016-09-09 23:21:12
USGS	01095375	QUINAPOXET RIVER AT CANADA MILLS NEAR HOLDEN, MA	65955	00010	2016-09-09 23:00:00	EDT	22.6		2016-09-09 23:21:12
USGS	01095375	QUINAPOXET RIVER AT CANADA MILLS NEAR HOLDEN, MA	65956	00095	2016-09-09 23:00:00	EDT	457		2016-09-09 23:21:12
USGS	01095375	QUINAPOXET RIVER AT CANADA MILLS NEAR HOLDEN, MA	65958	00045	2016-09-09 23:00:00	EDT	0.00		2016-09-09 23:21:12
USGS	01095434	GATES BROOK NEAR WEST BOYLSTON, MA	65959	00065	2016-09-09 22:20:00	EDT	1.16		2016-09-09 22:56:33
USGS	01095434	GATES BROOK NEAR WEST BOYLSTON, MA	65960	00060	2016-09-09 22:20:00	EDT	0.92		2016-09-09 22:56:33
USGS	01095434	GATES BROOK NEAR WEST BOYLSTON, MA	65962	00095	2016-09-09 22:20:00	EDT	993		2016-09-09 22:56:33
USGS	01095434	GATES BROOK NEAR WEST BOYLSTON, MA	65963	00010	2016-09-09 22:20:00	EDT	18.3		2016-09-09 22:56:33
USGS	01095503	NASHUA RIVER, WATER STREET BRIDGE, AT CLINTON, MA	65964	00060	2016-09-09 23:00:00	EDT	6.8		2016-09-09 23:08:34
USGS	01095503	NASHUA RIVER, WATER STREET BRIDGE, AT CLINTON, MA	65965	00065	2016-09-09 23:00:00	EDT	0.89		2016-09-09 23:08:34
USGS	01095503	NASHUA RIVER, WATER STREET BRIDGE, AT CLINTON, MA	65968	00010	2016-09-09 23:00:00	EDT	23.6		2016-09-09 23:08:34
USGS	01095503	NASHUA RIVER, WATER STREET BRIDGE, AT CLINTON, MA	65969	00065	2016-09-09 23:00:00	EDT	0.89		2016-09-09 23:08:34
USGS	01096000	SQUANNACOOK RIVER NEAR WEST GROTON, MA	65970	00060	2016-09-09 23:00:00	EDT	5.8		2016-09-09 23:12:33
USGS	01096000	SQUANNACOOK RIVER NEAR WEST GROTON, MA	65971	00065	2016-09-09 23:00:00	EDT	1.17		2016-09-09 23:12:33
USGS	01096500	NASHUA RIVER AT EAST PEPPERELL, MA	65973	00060	2016-09-09 22:30:00	EDT	36		2016-09-09 23:03:55
USGS	01096500	NASHUA RIVER AT EAST PEPPERELL, MA	65974	00065	2016-09-09 22:30:00	EDT	0.49		2016-09-09 23:03:55
USGS	010965852	BEAVER BROOK AT NORTH PELHAM, NH	65976	00060	2016-09-09 22:15:00	EDT	0.43		2016-09-09 22:56:33
USGS	010965852	BEAVER BROOK AT NORTH PELHAM, NH	65977	00065	2016-09-09 22:15:00	EDT	5.33		2016-09-09 22:56:33
USGS	01097000	ASSABET RIVER AT MAYNARD, MA	65979	00060	2016-09-09 22:15:00	EDT	15		2016-09-09 22:56:43
USGS	01097000	ASSABET RIVER AT MAYNARD, MA	65980	00065	2016-09-09 22:15:00	EDT	1.14		2016-09-09 22:56:43
USGS	01097300	NASHOBA BROOK NEAR ACTON, MA	65983	00060	2016-09-09 22:45:00	EDT	0.19		2016-09-09 23:05:06
USGS	01097300	NASHOBA BROOK NEAR ACTON, MA	65984	00065	2016-09-09 22:45:00	EDT	2.36		2016-09-09 23:05:06
USGS	01098499	LAKE COCHITUATE AT FRAMINGHAM, MA	65987	00062	2016-09-09 23:00:00	EDT	7.12		2016-09-09 23:12:33
USGS	01098500	COCHITUATE BK BL LAKE COCHITUATE AT FRAMINGHAM, MA	65990	00060	2016-09-09 23:00:00	EDT	0.28		2016-09-09 23:21:12
USGS	01098500	COCHITUATE BK BL LAKE COCHITUATE AT FRAMINGHAM, MA	65991	00065	2016-09-09 23:00:00	EDT	0.64		2016-09-09 23:21:12
USGS	01098530	SUDBURY RIVER AT SAXONVILLE, MA	65993	00060	2016-09-09 22:15:00	EDT	4.7		2016-09-09 22:56:43
USGS	01098530	SUDBURY RIVER AT SAXONVILLE, MA	65994	00065	2016-09-09 22:15:00	EDT	3.90		2016-09-09 22:56:43
USGS	01099500	CONCORD R BELOW R MEADOW BROOK, AT LOWELL, MA	65997	00060	2016-09-09 22:30:00	EDT	27		2016-09-09 22:58:46
USGS	01099500	CONCORD R BELOW R MEADOW BROOK, AT LOWELL, MA	66000	00065	2016-09-09 22:30:00	EDT	3.58		2016-09-09 22:58:46
USGS	01100000	MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA	66001	00060	2016-09-09 22:30:00	EDT	814		2016-09-09 23:03:55
USGS	01100000	MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA	66002	00065	2016-09-09 22:30:00	EDT	41.25		2016-09-09 23:03:55
USGS	01100500	MERRIMACK RIVER AT LAWRENCE, MA	66005	00065	2016-09-09 22:30:00	EDT	7.61		2016-09-09 22:58:46
USGS	01100505	SPICKET RIVER AT NORTH SALEM, NH	66007	00065	2016-09-09 22:30:00	EDT	1.55		2016-09-09 23:03:55
USGS	01100505	SPICKET RIVER AT NORTH SALEM, NH	66008	00060	2016-09-09 22:30:00	EDT	0.00		2016-09-09 23:03:55
USGS	01100505	SPICKET RIVER AT NORTH SALEM, NH	66009	00045	2016-09-09 22:30:00	EDT	0.00		2016-09-09 23:03:55
USGS	01100561	SPICKET RIVER NEAR METHUEN, MA	66011	00065	2016-09-09 22:30:00	EDT	2.42		2016-09-09 22:58:46
USGS	01100561	SPICKET RIVER NEAR METHUEN, MA	66012	00045	2016-09-09 22:30:00	EDT	0.00		2016-09-09 22:58:46
USGS	01100561	SPICKET RIVER NEAR METHUEN, MA	66016	00060	2016-09-09 22:30:00	EDT	0.96		2016-09-09 22:58:46
USGS	01100568	SHAWSHEEN RIVER AT HANSCOM FIELD NEAR BEDFORD, MA	66017	00065	2016-09-09 22:15:00	EDT	1.14		2016-09-09 22:54:24
USGS	01100568	SHAWSHEEN RIVER AT HANSCOM FIELD NEAR BEDFORD, MA	66018	00060	2016-09-09 22:15:00	EDT	5.2		2016-09-09 22:54:24
USGS	01100568	SHAWSHEEN RIVER AT HANSCOM FIELD NEAR BEDFORD, MA	66019	00045	2016-09-09 22:15:00	EDT	0.00		2016-09-09 22:54:24
USGS	01100600	SHAWSHEEN RIVER NEAR WILMINGTON, MA	66022	00060	2016-09-09 22:30:00	EDT	3.0		2016-09-09 23:03:56
USGS	01100600	SHAWSHEEN RIVER NEAR WILMINGTON, MA	66023	00065	2016-09-09 22:30:00	EDT	1.62		2016-09-09 23:03:56
USGS	01100627	SHAWSHEEN RIVER AT BALMORAL STREET AT ANDOVER, MA	66026	00060	2016-09-09 22:30:00	EDT	9.9		2016-09-09 23:03:55
USGS	01100627	SHAWSHEEN RIVER AT BALMORAL STREET AT ANDOVER, MA	66027	00065	2016-09-09 22:30:00	EDT	26.37		2016-09-09 23:03:55
USGS	01100627	SHAWSHEEN RIVER AT BALMORAL STREET AT ANDOVER, MA	66030	00045	2016-09-09 22:30:00	EDT	0.00		2016-09-09 23:03:55
USGS	01100693	MERRIMACK R 0.3 MILES U.S.RT 125 AT HAVERHILL,MA	66031	00065	2016-09-09 23:15:00	EDT	1.76		2016-09-09 23:21:12
USGS	01100870	MERRIMACK RIVER AT NEWBURYPORT, MA	66034	00065	2016-09-09 23:00:00	EDT	-2.48		2016-09-09 23:12:33
USGS	01101000	PARKER RIVER AT BYFIELD, MA	66037	00060	2016-09-09 22:30:00	EDT	0.03		2016-09-09 23:03:55
USGS	01101000	PARKER RIVER AT BYFIELD, MA	66038	00065	2016-09-09 22:30:00	EDT	1.05		2016-09-09 23:03:55
USGS	01101500	IPSWICH RIVER AT SOUTH MIDDLETON, MA	66041	00060	2016-09-09 22:30:00	EDT	0.14		2016-09-09 23:03:55
